id,listing_url,scrape_id,last_scraped,source,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1398788,https://www.airbnb.com/rooms/1398788,20221211170644,2022-12-11,city scrape,7554741,https://www.airbnb.com/users/show/7554741,Ruth,2013-07-17,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/b52b40e4-b85f-4c1c-933a-30a0a0173362.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b52b40e4-b85f-4c1c-933a-30a0a0173362.jpg?aki_policy=profile_x_medium,Arbutus Ridge,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Arbutus Ridge,,49.23968,-123.16762,Entire guesthouse,Entire home/apt,3,,1 bath,1,2,$134.00,31,1125,31,31,1125,1125,31,1125,,t,8,9,9,263,2022-12-11,93,4,0,2013-08-07,2022-08-23,4.9,4.91,4.92,4.93,4.96,4.81,4.76,,t,1,1,0,0,0.82
13858633,https://www.airbnb.com/rooms/13858633,20221211170644,2022-12-11,previous scrape,2113136,https://www.airbnb.com/users/show/2113136,Kinuyo,2012-04-11,"Vancouver, Canada",N/A,N/A,100%,f,https://a0.muscache.com/im/users/2113136/profile_pic/1334291809/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2113136/profile_pic/1334291809/original.jpg?aki_policy=profile_x_medium,Downtown Vancouver,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27968,-123.1088,Entire condo,Entire home/apt,5,,2 baths,2,3,$350.00,3,14,3,3,14,14,3,14,,t,0,0,0,0,2022-12-11,13,3,0,2016-07-30,2022-08-11,4.62,4.77,4.92,4.31,4.54,4.85,4.54,19-161302,f,1,1,0,0,0.17
1399744,https://www.airbnb.com/rooms/1399744,20221211170644,2022-12-11,city scrape,7560143,https://www.airbnb.com/users/show/7560143,Sandy,2013-07-18,"Mission, Canada",N/A,N/A,100%,f,https://a0.muscache.com/im/users/7560143/profile_pic/1374127246/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7560143/profile_pic/1374127246/original.jpg?aki_policy=profile_x_medium,Mount Pleasant,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Mount Pleasant,,49.26964,-123.11064,Entire rental unit,Entire home/apt,6,,2 baths,2,4,$450.00,30,1125,30,30,1125,1125,30,1125,,t,15,15,15,177,2022-12-11,12,1,0,2014-07-08,2022-05-31,4.75,4.83,4.75,4.92,4.92,4.92,4.58,,f,1,1,0,0,0.12
1502887,https://www.airbnb.com/rooms/1502887,20221211170644,2022-12-11,previous scrape,600607,https://www.airbnb.com/users/show/600607,Martello,2011-05-18,"Vancouver, Canada",within a few hours,100%,51%,f,https://a0.muscache.com/im/pictures/user/fbeddaba-13ef-4c46-89fa-de284890ddc0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fbeddaba-13ef-4c46-89fa-de284890ddc0.jpg?aki_policy=profile_x_medium,Downtown Vancouver,42,76,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.29014,-123.12716,Entire rental unit,Entire home/apt,3,,2 baths,2,2,$104.00,180,360,180,180,360,360,180,360,,t,0,9,9,9,2022-12-11,5,0,0,2014-01-09,2018-12-01,4.8,5,4.6,5,5,5,4.6,,f,37,37,0,0,0.05
1507975,https://www.airbnb.com/rooms/1507975,20221211170644,2022-12-11,city scrape,51695,https://www.airbnb.com/users/show/51695,Natasha & Paolo,2009-11-05,"Vancouver, Canada",within an hour,100%,97%,f,https://a0.muscache.com/im/pictures/user/14ea4c9f-e493-4913-9f35-4c6312a60089.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/14ea4c9f-e493-4913-9f35-4c6312a60089.jpg?aki_policy=profile_x_medium,Riley Park,1,4,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Riley Park,,49.24882,-123.09121,Private room in home,Private room,2,,1 private bath,1,1,$81.00,5,1125,5,5,1125,1125,5,1125,,t,20,42,49,259,2022-12-11,308,31,2,2013-08-16,2022-11-16,4.72,4.82,4.8,4.92,4.93,4.77,4.77,22-156286,f,1,0,1,0,2.71
1565861,https://www.airbnb.com/rooms/1565861,20221211170644,2022-12-11,previous scrape,8328973,https://www.airbnb.com/users/show/8328973,Adam,2013-08-22,"Vancouver, Canada",within a day,83%,50%,f,https://a0.muscache.com/im/pictures/user/a66b2596-ddab-463f-9c41-56e482e438ab.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a66b2596-ddab-463f-9c41-56e482e438ab.jpg?aki_policy=profile_x_medium,Kitsilano,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kitsilano,,49.27383,-123.15362,Entire home,Entire home/apt,5,,2 baths,2,3,$450.00,6,45,6,6,45,45,6,45,,t,0,5,5,16,2022-12-11,77,4,0,2013-10-22,2022-07-27,4.92,4.84,4.76,4.91,4.99,4.99,4.76,18-581003,f,1,1,0,0,0.69
1610084,https://www.airbnb.com/rooms/1610084,20221211170644,2022-12-11,city scrape,8556789,https://www.airbnb.com/users/show/8556789,Lana,2013-08-31,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/users/8556789/profile_pic/1429938027/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8556789/profile_pic/1429938027/original.jpg?aki_policy=profile_x_medium,Kensington-Cedar Cottage,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kensington-Cedar Cottage,,49.25936,-123.06131,Entire guesthouse,Entire home/apt,4,,1 bath,,2,$129.00,2,1125,2,6,1125,1125,4.4,1125,,t,10,36,66,232,2022-12-11,159,21,1,2013-09-08,2022-11-21,4.88,4.9,4.96,4.97,4.96,4.83,4.77,23-157136,t,1,1,0,0,1.41
1623556,https://www.airbnb.com/rooms/1623556,20221211170644,2022-12-11,city scrape,8633501,https://www.airbnb.com/users/show/8633501,Robin,2013-09-04,"Vancouver, Canada",within a day,100%,98%,f,https://a0.muscache.com/im/users/8633501/profile_pic/1378325568/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8633501/profile_pic/1378325568/original.jpg?aki_policy=profile_x_medium,Riley Park,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Riley Park,,49.25259,-123.09292,Entire home,Entire home/apt,4,,1 bath,2,2,$95.00,1,30,1,1,30,30,1,30,,t,0,0,0,64,2022-12-11,296,33,0,2013-09-09,2022-10-30,4.67,4.7,4.68,4.91,4.87,4.79,4.75,22-156281,f,1,1,0,0,2.63
1703616,https://www.airbnb.com/rooms/1703616,20221211170644,2022-12-11,city scrape,8993938,https://www.airbnb.com/users/show/8993938,James And Jewel,2013-09-22,"Vancouver, Canada",within an hour,100%,50%,f,https://a0.muscache.com/im/pictures/user/6de543ca-966e-416c-959d-934f7563b765.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6de543ca-966e-416c-959d-934f7563b765.jpg?aki_policy=profile_x_medium,Kitsilano,1,4,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kitsilano,,49.26548,-123.14579,Entire rental unit,Entire home/apt,4,,1.5 baths,1,1,$150.00,30,365,30,30,365,365,30,365,,t,30,60,90,365,2022-12-11,1,1,0,2022-05-06,2022-05-06,4,5,5,5,4,5,5,,f,1,1,0,0,0.14
1717967,https://www.airbnb.com/rooms/1717967,20221211170644,2022-12-11,city scrape,9057463,https://www.airbnb.com/users/show/9057463,Mary,2013-09-25,"Vancouver, Canada",within a few hours,100%,97%,t,https://a0.muscache.com/im/users/9057463/profile_pic/1380152313/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9057463/profile_pic/1380152313/original.jpg?aki_policy=profile_x_medium,Riley Park,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Riley Park,,49.24778,-123.09867,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$150.00,2,60,2,2,60,60,2,60,,t,1,23,34,128,2022-12-11,321,45,3,2013-11-30,2022-11-27,4.92,4.96,4.96,4.98,4.97,4.88,4.91,23-156482,f,1,1,0,0,2.92
1733307,https://www.airbnb.com/rooms/1733307,20221211170644,2022-12-11,city scrape,9131888,https://www.airbnb.com/users/show/9131888,Cindy,2013-09-30,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/26b63c5d-1553-4aa4-ba37-b2d615611637.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/26b63c5d-1553-4aa4-ba37-b2d615611637.jpg?aki_policy=profile_x_medium,Central Vancouver,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27781,-123.10637,Entire condo,Entire home/apt,5,,1 bath,1,3,$180.00,1,1125,1,1,1125,1125,1,1125,,t,15,43,71,343,2022-12-11,83,74,3,2021-09-07,2022-11-26,4.92,4.92,4.87,4.83,4.98,4.92,4.86,23-157545,t,1,1,0,0,5.4
1768817,https://www.airbnb.com/rooms/1768817,20221211170644,2022-12-11,city scrape,9041076,https://www.airbnb.com/users/show/9041076,Lynn,2013-09-24,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/c5d407da-9be8-47ac-85c9-1b09c844902f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c5d407da-9be8-47ac-85c9-1b09c844902f.jpg?aki_policy=profile_x_medium,Riley Park,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Riley Park,,49.24489,-123.10302,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$80.00,31,90,31,31,90,90,31,90,,t,15,45,75,96,2022-12-11,69,4,0,2014-02-09,2022-10-28,4.9,4.96,4.96,4.94,4.96,4.88,4.82,20-154624,f,1,1,0,0,0.64
1830733,https://www.airbnb.com/rooms/1830733,20221211170644,2022-12-11,city scrape,9575419,https://www.airbnb.com/users/show/9575419,Elana & Claudio,2013-10-22,"Vancouver, Canada",within an hour,100%,88%,t,https://a0.muscache.com/im/users/9575419/profile_pic/1382463564/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9575419/profile_pic/1382463564/original.jpg?aki_policy=profile_x_medium,Downtown Eastside,4,4,"['email', 'phone']",t,t,,Downtown Eastside,,49.27866,-123.08627,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$125.00,2,1125,2,2,1125,1125,2,1125,,t,0,28,42,155,2022-12-11,255,9,0,2013-11-20,2022-11-01,4.9,4.96,4.96,4.98,4.99,4.73,4.87,22-156433,f,4,4,0,0,2.31
1850984,https://www.airbnb.com/rooms/1850984,20221211170644,2022-12-11,city scrape,1007186,https://www.airbnb.com/users/show/1007186,Bryn,2011-08-22,"Vancouver, Canada",within a few hours,100%,79%,f,https://a0.muscache.com/im/pictures/user/75056501-b08b-4805-a8d3-cff1a4cf65ed.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/75056501-b08b-4805-a8d3-cff1a4cf65ed.jpg?aki_policy=profile_x_medium,Mount Pleasant,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Strathcona,,49.26772,-123.0975,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$300.00,3,365,2,3,365,365,3,365,,t,2,2,5,20,2022-12-11,31,9,1,2014-01-03,2022-11-13,4.77,4.81,4.52,4.87,4.9,4.77,4.77,20-197406,f,1,1,0,0,0.28
1898584,https://www.airbnb.com/rooms/1898584,20221211170644,2022-12-11,city scrape,9862171,https://www.airbnb.com/users/show/9862171,John,2013-11-07,"Vancouver, Canada",within a day,100%,40%,f,https://a0.muscache.com/im/users/9862171/profile_pic/1383803420/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9862171/profile_pic/1383803420/original.jpg?aki_policy=profile_x_medium,Chinatown,1,2,"['email', 'phone', 'work_email']",t,t,,Downtown,,49.27915,-123.10642,Entire condo,Entire home/apt,2,,1 bath,,1,$79.00,90,1125,90,90,1125,1125,90,1125,,t,21,21,21,246,2022-12-11,36,3,1,2013-12-12,2022-12-07,4.75,4.8,4.77,4.91,5,4.37,4.63,,f,1,1,0,0,0.33
1932171,https://www.airbnb.com/rooms/1932171,20221211170644,2022-12-11,previous scrape,5026894,https://www.airbnb.com/users/show/5026894,Lois,2013-02-09,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/ef746d27-28c0-4859-bcec-0c63a5f5ab45.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ef746d27-28c0-4859-bcec-0c63a5f5ab45.jpg?aki_policy=profile_x_medium,Commercial Drive,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Grandview-Woodland,,49.26861,-123.06666,Entire home,Entire home/apt,2,,1 bath,1,1,$97.00,31,1125,31,31,1125,1125,31,1125,,t,0,0,0,0,2022-12-11,11,0,0,2016-06-20,2018-08-28,4.64,4.91,4.27,5,5,4.91,4.73,,f,1,1,0,0,0.14
1995592,https://www.airbnb.com/rooms/1995592,20221211170644,2022-12-11,city scrape,10285482,https://www.airbnb.com/users/show/10285482,Allan And Ellen,2013-11-26,"Vancouver, Canada",within an hour,100%,97%,f,https://a0.muscache.com/im/users/10285482/profile_pic/1385531293/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/10285482/profile_pic/1385531293/original.jpg?aki_policy=profile_x_medium,Kitsilano,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kitsilano,,49.263252,-123.164825,Private room in home,Private room,4,,1 private bath,2,4,$110.00,2,150,2,2,1125,1125,2,1125,,t,0,11,20,129,2022-12-11,316,36,4,2013-12-06,2022-12-03,4.62,4.73,4.49,4.89,4.9,4.94,4.73,22-155953,f,1,0,1,0,2.88
2008047,https://www.airbnb.com/rooms/2008047,20221211170644,2022-12-11,city scrape,7745079,https://www.airbnb.com/users/show/7745079,Chad,2013-07-26,"West Vancouver, Canada",within a few hours,90%,67%,f,https://a0.muscache.com/im/users/7745079/profile_pic/1374875018/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7745079/profile_pic/1374875018/original.jpg?aki_policy=profile_x_medium,Downtown Eastside,1,1,"['email', 'phone']",t,t,,Strathcona,,49.28519,-123.09872,Entire rental unit,Entire home/apt,2,,2 baths,1,1,$120.00,15,1125,15,15,1125,1125,15,1125,,t,6,36,66,341,2022-12-11,55,2,1,2014-06-18,2022-12-03,4.83,4.87,4.81,4.94,4.91,4.52,4.8,18-579472,f,1,1,0,0,0.53
2011559,https://www.airbnb.com/rooms/2011559,20221211170644,2022-12-11,city scrape,9372276,https://www.airbnb.com/users/show/9372276,Rica,2013-10-11,"Vancouver, Canada",within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/9bb996fb-e6d0-451d-a99a-8813c950357d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9bb996fb-e6d0-451d-a99a-8813c950357d.jpg?aki_policy=profile_x_medium,Kitsilano,1,1,"['phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Kitsilano,,49.26057,-123.15881,Entire home,Entire home/apt,6,,3 baths,4,4,$575.00,5,1125,5,5,1125,1125,5,1125,,t,0,0,0,79,2022-12-11,38,6,0,2016-07-05,2022-08-30,4.89,4.92,4.92,5,5,4.97,4.62,22-157347,f,1,1,0,0,0.48
2041582,https://www.airbnb.com/rooms/2041582,20221211170644,2022-12-11,city scrape,1728615,https://www.airbnb.com/users/show/1728615,Francois,2012-02-09,"Vancouver, Canada",N/A,N/A,100%,t,https://a0.muscache.com/im/users/1728615/profile_pic/1406522778/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1728615/profile_pic/1406522778/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Kitsilano,,49.2753,-123.14721,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$120.00,60,250,1,60,1125,1125,57.8,1125,,t,9,18,18,243,2022-12-11,247,6,0,2014-05-24,2022-08-27,4.96,4.94,4.98,4.98,5,4.96,4.89,20-160763,f,1,1,0,0,2.37
2042431,https://www.airbnb.com/rooms/2042431,20221211170644,2022-12-11,city scrape,9582918,https://www.airbnb.com/users/show/9582918,Sandy,2013-10-22,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/users/9582918/profile_pic/1390513590/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9582918/profile_pic/1390513590/original.jpg?aki_policy=profile_x_medium,Downtown Vancouver,2,5,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.28005,-123.11659,Entire rental unit,Entire home/apt,3,,1 bath,1,2,$110.00,30,365,30,30,365,365,30,365,,t,6,36,66,341,2022-12-11,135,4,0,2014-01-28,2022-10-08,4.89,4.91,4.89,4.92,4.92,4.9,4.76,,f,1,1,0,0,1.25
2046259,https://www.airbnb.com/rooms/2046259,20221211170644,2022-12-11,previous scrape,5233549,https://www.airbnb.com/users/show/5233549,Joyce,2013-02-26,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/5233549/profile_pic/1401669384/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5233549/profile_pic/1401669384/original.jpg?aki_policy=profile_x_medium,Riley Park,4,5,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Riley Park,,49.23573,-123.10819,Entire guest suite,Entire home/apt,4,,1 bath,2,2,$219.00,1,1125,1,1,1125,1125,1,1125,,t,0,0,0,0,2022-12-11,7,0,0,2016-06-30,2018-07-24,4.43,4.57,4.57,4.86,4.86,4.71,4.71,20-185023,t,4,4,0,0,0.09
2056676,https://www.airbnb.com/rooms/2056676,20221211170644,2022-12-11,city scrape,7338933,https://www.airbnb.com/users/show/7338933,Sadiq,2013-07-07,"West Vancouver, Canada",within a few hours,100%,95%,t,https://a0.muscache.com/im/users/7338933/profile_pic/1383550402/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7338933/profile_pic/1383550402/original.jpg?aki_policy=profile_x_medium,Downtown Vancouver,5,7,"['email', 'phone']",t,t,,Downtown,,49.27393,-123.11599,Entire rental unit,Entire home/apt,4,,1 bath,1,2,$110.00,30,1125,30,30,1125,1125,30,1125,,t,9,10,22,206,2022-12-11,91,1,0,2014-01-02,2022-01-31,4.49,4.66,4.55,4.67,4.65,4.9,4.47,"#18-609683 for unit 2610 , #18-609676 for unit 1503",f,3,3,0,0,0.84
2092610,https://www.airbnb.com/rooms/2092610,20221211170644,2022-12-11,city scrape,1172047,https://www.airbnb.com/users/show/1172047,Trevor,2011-09-17,"Vancouver, Canada",within a few hours,100%,89%,f,https://a0.muscache.com/im/pictures/user/b8031db3-ac06-4737-b40c-3ca445bab465.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b8031db3-ac06-4737-b40c-3ca445bab465.jpg?aki_policy=profile_x_medium,Mount Pleasant,2,2,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Mount Pleasant,,49.2655,-123.0969,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$131.00,30,180,30,30,180,180,30,180,,t,27,52,55,330,2022-12-11,41,5,0,2014-02-15,2022-08-27,4.73,4.88,4.76,4.93,4.8,4.88,4.76,,f,2,2,0,0,0.38
2106364,https://www.airbnb.com/rooms/2106364,20221211170644,2022-12-11,city scrape,7940236,https://www.airbnb.com/users/show/7940236,Renee,2013-08-04,"Vancouver, Canada",within a few hours,100%,75%,t,https://a0.muscache.com/im/users/7940236/profile_pic/1387619602/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7940236/profile_pic/1387619602/original.jpg?aki_policy=profile_x_medium,Renfrew-Collingwood,5,6,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Renfrew-Collingwood,,49.24958,-123.0359,Private room in home,Private room,1,,1.5 baths,1,1,$65.00,31,1125,31,31,1125,1125,31,1125,,t,0,22,42,206,2022-12-11,29,7,0,2014-01-02,2022-10-31,4.82,4.96,5,4.92,4.77,4.8,4.88,,f,5,1,4,0,0.27
2163742,https://www.airbnb.com/rooms/2163742,20221211170644,2022-12-11,city scrape,5656886,https://www.airbnb.com/users/show/5656886,Brandi,2013-03-27,"Vancouver, Canada",within an hour,90%,100%,f,https://a0.muscache.com/im/pictures/user/ac0a0047-f82c-484c-abe9-f1ab55d39137.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ac0a0047-f82c-484c-abe9-f1ab55d39137.jpg?aki_policy=profile_x_medium,Commercial Drive,2,3,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Kensington-Cedar Cottage,,49.26199,-123.07408,Private room in rental unit,Private room,2,,1 shared bath,1,1,$86.00,2,30,2,2,1125,1125,2,1125,,t,29,46,76,166,2022-12-11,115,9,1,2014-04-04,2022-11-12,4.82,4.84,4.82,4.88,4.92,4.85,4.73,18-610718,f,2,1,1,0,1.09
2168943,https://www.airbnb.com/rooms/2168943,20221211170644,2022-12-11,previous scrape,11065739,https://www.airbnb.com/users/show/11065739,Catherine,2014-01-06,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/11065739/profile_pic/1389404407/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/11065739/profile_pic/1389404407/original.jpg?aki_policy=profile_x_medium,Fairview,1,1,"['email', 'phone']",t,t,,Fairview,,49.25972,-123.14269,Entire townhouse,Entire home/apt,4,,2 baths,2,2,$175.00,7,30,7,7,30,30,7,30,,t,0,0,0,0,2022-12-11,14,0,0,2014-02-28,2018-03-19,4.93,4.93,5,4.86,4.86,4.93,5,19-162542,f,1,1,0,0,0.13
2183209,https://www.airbnb.com/rooms/2183209,20221211170644,2022-12-11,city scrape,11132986,https://www.airbnb.com/users/show/11132986,Daniel,2014-01-08,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/users/11132986/profile_pic/1436418556/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/11132986/profile_pic/1436418556/original.jpg?aki_policy=profile_x_medium,Kitsilano,1,2,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Kitsilano,,49.26597,-123.15633,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$100.00,30,1125,30,30,1125,1125,30,1125,,t,30,60,90,365,2022-12-11,134,4,0,2014-05-11,2022-10-09,4.72,4.84,4.68,4.85,4.92,4.94,4.66,19-162396,t,1,1,0,0,1.28
2188113,https://www.airbnb.com/rooms/2188113,20221211170644,2022-12-11,city scrape,477297,https://www.airbnb.com/users/show/477297,Hanna & Michael,2011-04-01,"Port Moody, Canada",within an hour,100%,0%,f,https://a0.muscache.com/im/users/477297/profile_pic/1367740979/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/477297/profile_pic/1367740979/original.jpg?aki_policy=profile_x_medium,West End,1,1,"['email', 'phone']",t,f,"Vancouver, British Columbia, Canada",West End,,49.28514,-123.12275,Entire condo,Entire home/apt,6,,2 baths,2,4,$400.00,30,365,30,30,365,365,30,365,,t,30,60,90,365,2022-12-11,36,0,0,2014-04-01,2019-11-30,4.86,4.83,4.88,4.91,4.94,5,4.68,19-104984,f,1,1,0,0,0.34
2273714,https://www.airbnb.com/rooms/2273714,20221211170644,2022-12-11,city scrape,1710238,https://www.airbnb.com/users/show/1710238,Emily,2012-02-06,"Vancouver, Canada",N/A,N/A,0%,f,https://a0.muscache.com/im/users/1710238/profile_pic/1425488548/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1710238/profile_pic/1425488548/original.jpg?aki_policy=profile_x_medium,Commercial Drive,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Grandview-Woodland,,49.27228,-123.06946,Entire home,Entire home/apt,2,,1.5 baths,1,1,$150.00,3,20,3,3,20,20,3,20,,t,0,8,38,38,2022-12-11,43,0,0,2014-04-15,2021-08-16,4.8,4.85,4.8,4.95,4.85,4.92,4.69,19-162755,f,1,1,0,0,0.41
2282114,https://www.airbnb.com/rooms/2282114,20221211170644,2022-12-11,city scrape,19916,https://www.airbnb.com/users/show/19916,Cathy + Tom,2009-06-03,"Vancouver, Canada",within an hour,100%,75%,f,https://a0.muscache.com/im/pictures/user/5a523469-434b-4688-a290-7c479c4fc0ae.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5a523469-434b-4688-a290-7c479c4fc0ae.jpg?aki_policy=profile_x_medium,Dunbar-Southlands,1,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Dunbar Southlands,,49.23792,-123.18224,Entire home,Entire home/apt,8,,2.5 baths,4,4,$700.00,7,28,7,7,28,30,7,28.7,,t,1,17,17,185,2022-12-11,20,2,0,2015-01-31,2022-07-26,5,5,4.9,5,5,4.95,4.8,22-155901,f,1,1,0,0,0.21
