description,neighborhood_overview,host_about,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,instant_bookable,amenity_smoke_alarm,amenity_kitchen,amenity_wifi,amenity_essentials,amenity_hangers,amenity_hair_dryer,amenity_hot_water,amenity_dishes_and_silverware,amenity_cooking_basics,amenity_refrigerator,amenity_carbon_monoxide_alarm,amenity_shampoo,amenity_iron,amenity_microwave,amenity_fire_extinguisher,amenity_bed_linens,amenity_heating,amenity_washer,amenity_dishwasher,amenity_free_parking_on_premises,amenity_long_term_stays_allowed,amenity_self_check-in,amenity_dedicated_workspace,amenity_oven,amenity_first_aid_kit,amenity_bathtub,amenity_extra_pillows_and_blankets,amenity_hot_water_kettle,amenity_private_entrance,amenity_cleaning_products,host_verification_phone,host_verification_email,host_verification_work_email,host_verification_photographer,log_price,log_host_response_rate,log_host_acceptance_rate,log_host_total_listings_count,log_accommodates,log_minimum_nights,log_maximum_nights,log_availability_30,log_availability_365,log_number_of_reviews,log_review_scores_rating,log_bathrooms,fr_month,fr_day,lr_year,lr_month,lr_day,hs_year,hs_month,hs_day,host_response_time_order,room_type_entire_home_or_apt,bathroom_is_private,ngb_arbutus_ridge,ngb_downtown,ngb_downtown_eastside,ngb_dunbar_southlands,ngb_fairview,ngb_grandview_woodland,ngb_hastings_sunrise,ngb_kensington_cedar_cottage,ngb_kerrisdale,ngb_killarney,ngb_kitsilano,ngb_marpole,ngb_mount_pleasant,ngb_oakridge,ngb_renfrew_collingwood,ngb_riley_park,ngb_shaughnessy,ngb_south_cambie,ngb_strathcona,ngb_sunset,ngb_victoria_fraserview,ngb_west_end,boat,camper/rv,entire_bungalow,entire_cabin,entire_condo,entire_cottage,entire_guest_suite,entire_guesthouse,entire_home,entire_loft,entire_place,entire_rental_unit,entire_serviced_apartment,entire_timeshare,entire_townhouse,entire_vacation_home,entire_villa,floor,private_room_in_bed_and_breakfast,private_room_in_boat,private_room_in_bungalow,private_room_in_camper/rv,private_room_in_casa_particular,private_room_in_condo,private_room_in_cottage,private_room_in_guest_suite,private_room_in_guesthouse,private_room_in_home,private_room_in_hostel,private_room_in_loft,private_room_in_rental_unit,private_room_in_resort,private_room_in_serviced_apartment,private_room_in_tiny_home,private_room_in_townhouse,private_room_in_vacation_home,private_room_in_villa,room_in_aparthotel,room_in_boutique_hotel,room_in_hotel,tiny_home
1,1,1,0,1,1,49.25808,-123.16824,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,4.882801922586371,4.61512051684126,0.0,1.3862943611198906,1.6094379124341003,3.4339872044851463,5.902633333401366,0.0,3.7376696182833684,4.060443010546419,1.7715567619105355,0.6931471805599453,8,16,2021,2,28,2011,7,26,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.2634,-123.0712,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,5.860786223465865,4.581892669691393,4.495121834411848,1.0986122886681098,1.9459101490553132,2.0794415416798357,3.4339872044851463,1.791759469228055,4.343805421853684,2.6390573296152584,1.682688374173693,1.5040773967762742,7,22,2019,8,17,2011,8,11,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.2719,-123.15043,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,5.241747015059643,4.61512051684126,4.61512051684126,2.0794415416798357,1.6094379124341003,1.0986122886681098,7.026426808699636,1.9459101490553132,5.313205979041787,5.476463551931511,1.7191887763932197,0.6931471805599453,9,5,2023,2,19,2011,9,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.29103,-123.05782,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,4.709530201312334,4.61512051684126,0.0,0.6931471805599453,1.3862943611198906,3.4339872044851463,4.51085950651685,2.4849066497880004,5.308267697401205,0.6931471805599453,1.791759469228055,0.6931471805599453,9,4,2014,9,4,2011,10,16,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.28375,-123.10383,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,5.5254529391317835,4.581892669691393,4.454347296253507,0.6931471805599453,1.0986122886681098,1.6094379124341003,5.902633333401366,0.0,0.0,4.442651256490317,1.7783364488959144,0.6931471805599453,4,15,2022,9,14,2010,9,21,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,49.26293,-123.17143,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,5.0369526024136295,4.61512051684126,4.61512051684126,1.6094379124341003,2.0794415416798357,3.4339872044851463,7.026426808699636,0.0,4.30406509320417,3.2188758248682006,1.791759469228055,0.6931471805599453,10,29,2021,12,31,2011,10,9,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,49.27839,-123.12852,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.605170185988092,4.581892669691393,4.495121834411848,0.6931471805599453,1.6094379124341003,4.795790545596741,5.902633333401366,0.0,5.10594547390058,3.9889840465642745,1.7561322915849038,0.6931471805599453,12,20,2021,3,31,2011,8,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.23273,-123.02747,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,4.624972813284271,4.61512051684126,4.30406509320417,1.0986122886681098,1.0986122886681098,1.0986122886681098,3.4339872044851463,0.0,0.0,4.442651256490317,1.7833912195575383,0.6931471805599453,10,1,2022,10,9,2012,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.26328,-123.07086,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,4.61512051684126,0.0,4.495121834411848,1.9459101490553132,2.0794415416798357,5.902633333401366,5.902633333401366,3.4339872044851463,4.51085950651685,1.9459101490553132,1.6094379124341003,1.0986122886681098,12,10,2019,12,21,2009,11,29,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.27608,-123.12452,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,4.983606621708336,4.61512051684126,4.59511985013459,1.3862943611198906,1.0986122886681098,3.4339872044851463,7.025538314638521,0.0,5.662960480135946,5.030437921392435,1.7732559976634952,0.6931471805599453,4,1,2023,1,9,2012,1,25,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,49.27634,-123.11825,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,5.556828061699537,4.581892669691393,4.04305126783455,2.3978952727983707,1.0986122886681098,1.0986122886681098,7.026426808699636,3.4011973816621555,5.8998973535824915,3.8501476017100584,1.7681496035889213,0.6931471805599453,3,9,2022,9,11,2011,9,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.27799,-123.07101,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,3.8918202981106265,4.61512051684126,3.258096538021482,1.791759469228055,0.6931471805599453,3.4339872044851463,4.110873864173311,3.367295829986474,4.553876891600541,4.0943445622221,1.7387102481382397,0.6931471805599453,8,27,2022,10,11,2012,3,10,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.2332,-123.0551,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,4.1588830833596715,4.61512051684126,4.61512051684126,1.3862943611198906,0.6931471805599453,3.4339872044851463,4.564348191467836,2.0794415416798357,4.30406509320417,5.472270673671475,1.7457155307266483,0.6931471805599453,4,16,2022,11,30,2010,2,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.28211,-123.10453,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,5.655991810819852,4.61512051684126,4.574710978503383,0.6931471805599453,1.6094379124341003,1.3862943611198906,7.026426808699636,3.295836866004329,5.62040086571715,4.882801922586371,1.763017000362401,0.6931471805599453,5,24,2023,2,24,2012,4,18,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.28063,-123.12502,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,5.003946305945459,4.61512051684126,4.51085950651685,2.3978952727983707,1.0986122886681098,3.4339872044851463,7.026426808699636,2.5649493574615367,4.110873864173311,5.594711379601839,1.7715567619105355,0.6931471805599453,5,15,2023,3,1,2010,7,24,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,49.22834,-123.03047,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,4.948759890378168,4.581892669691393,4.04305126783455,2.3978952727983707,1.0986122886681098,1.0986122886681098,7.026426808699636,3.4339872044851463,5.902633333401366,3.8918202981106265,1.7298840655099674,0.6931471805599453,7,28,2022,10,23,2011,9,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,49.23034,-123.02971,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.912654885736052,4.581892669691393,4.04305126783455,2.3978952727983707,1.0986122886681098,1.0986122886681098,7.026426808699636,3.4339872044851463,5.902633333401366,3.7376696182833684,1.6845453849209058,0.6931471805599453,6,15,2022,9,23,2011,9,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.28586,-123.05563,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,5.641907070938114,4.61512051684126,4.61512051684126,2.70805020110221,1.6094379124341003,1.3862943611198906,3.367295829986474,0.0,2.70805020110221,1.791759469228055,1.7578579175523736,0.6931471805599453,9,27,2022,8,13,2012,4,21,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.28241,-123.10381,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,5.860786223465865,4.61512051684126,4.543294782270004,0.6931471805599453,1.0986122886681098,1.0986122886681098,7.026426808699636,2.772588722239781,5.66988092298052,5.298317366548036,1.7681496035889213,0.9162907318741551,8,6,2023,3,7,2012,5,12,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,49.28052,-123.12691,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,5.934894195619588,4.1588830833596715,2.302585092994046,5.659482215759621,1.0986122886681098,1.0986122886681098,1.791759469228055,3.4339872044851463,5.902633333401366,0.6931471805599453,1.6094379124341003,0.6931471805599453,8,4,2014,8,4,2010,4,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.28062,-123.11815,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.882801922586371,4.61512051684126,4.61512051684126,0.6931471805599453,1.6094379124341003,3.4657359027997265,5.902633333401366,2.5649493574615367,5.541263545158426,5.093750200806762,1.7783364488959144,0.6931471805599453,7,1,2023,2,10,2012,5,24,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.25099,-123.07457,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,5.929589143389895,4.61512051684126,4.1588830833596715,1.0986122886681098,2.1972245773362196,2.302585092994046,5.198497031265826,2.302585092994046,4.204692619390966,3.58351893845611,1.7404661748405046,1.0986122886681098,7,19,2022,8,28,2012,5,25,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.27741,-123.12292,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,5.14166355650266,4.61512051684126,4.406719247264253,3.828641396489095,1.6094379124341003,3.4339872044851463,7.026426808699636,3.4339872044851463,5.902633333401366,1.3862943611198906,1.791759469228055,0.6931471805599453,6,3,2020,7,30,2012,5,30,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.25759,-123.06393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,6.063785208687608,4.61512051684126,4.574710978503383,0.6931471805599453,1.9459101490553132,0.6931471805599453,7.026426808699636,3.1780538303479458,5.673323267171493,4.219507705176107,1.7749523509116738,0.6931471805599453,8,21,2023,3,11,2012,6,16,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.27917,-123.06246,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,4.394449154672439,4.61512051684126,3.8066624897703196,0.6931471805599453,1.0986122886681098,3.4339872044851463,7.026426808699636,0.0,3.367295829986474,5.272999558563747,1.7732559976634952,0.6931471805599453,7,13,2022,10,31,2011,4,21,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.27999,-123.1075,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,6.434546518787453,4.61512051684126,4.465908118654584,1.0986122886681098,1.9459101490553132,1.0986122886681098,5.902633333401366,2.70805020110221,4.77912349311153,4.04305126783455,1.7850704810772584,1.0986122886681098,7,7,2022,7,8,2012,7,28,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,49.27066,-123.18291,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,5.5254529391317835,4.61512051684126,4.61512051684126,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.0794415416798357,3.332204510175204,5.87493073085203,5.147494476813453,1.7509374747078,0.6931471805599453,8,7,2022,9,25,2012,7,30,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.26775,-123.06862,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,4.127134385045092,4.581892669691393,4.61512051684126,1.3862943611198906,1.0986122886681098,3.4339872044851463,4.532599493153256,0.0,5.3230099791384085,4.174387269895637,1.7715567619105355,0.6931471805599453,9,14,2022,10,6,2011,7,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.29178,-123.14175,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,5.017279836814924,4.61512051684126,4.61512051684126,0.6931471805599453,1.6094379124341003,3.4339872044851463,7.026426808699636,0.0,5.25227342804663,4.2626798770413155,1.749199854809259,1.0986122886681098,6,4,2023,2,19,2012,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,49.2506,-123.07175,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3.970291913552122,4.61512051684126,4.1588830833596715,1.0986122886681098,0.6931471805599453,3.4339872044851463,7.026426808699636,0.0,4.653960350157523,3.1780538303479458,1.742219023667919,0.6931471805599453,5,13,2022,12,19,2012,5,25,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,49.24413,-123.11955,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,4.634728988229636,4.581892669691393,4.495121834411848,3.091042453358316,1.0986122886681098,3.4657359027997265,5.902633333401366,0.0,0.0,3.332204510175204,1.673351238177753,0.6931471805599453,12,2,2018,5,6,2010,2,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.27945,-123.10875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,4.948759890378168,4.61512051684126,4.219507705176107,1.6094379124341003,1.0986122886681098,1.3862943611198906,4.110873864173311,0.0,0.0,5.1647859739235145,1.7578579175523736,0.6931471805599453,12,29,2023,1,15,2012,8,13,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.28104,-123.13621,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.912654885736052,4.61512051684126,4.61512051684126,1.0986122886681098,1.0986122886681098,3.4339872044851463,4.795790545596741,0.6931471805599453,5.1298987149230735,4.499809670330265,1.7509374747078,0.6931471805599453,6,23,2023,1,10,2012,9,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.26026,-123.18195,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,5.049856007249537,4.61512051684126,3.9318256327243257,0.6931471805599453,1.0986122886681098,3.4657359027997265,5.902633333401366,3.1780538303479458,5.298317366548036,2.6390573296152584,1.7783364488959144,0.6931471805599453,8,19,2022,10,11,2012,10,8,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,49.28059,-123.1364,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,5.308267697401205,4.61512051684126,4.532599493153256,0.6931471805599453,1.3862943611198906,0.6931471805599453,7.026426808699636,0.0,5.697093486505405,5.220355825078324,1.7298840655099674,0.6931471805599453,5,4,2022,11,27,2012,9,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.25996,-123.16653,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,4.836281906951478,4.581892669691393,4.495121834411848,0.6931471805599453,1.6094379124341003,1.0986122886681098,7.026426808699636,0.0,0.0,4.3694478524670215,1.7681496035889213,0.6931471805599453,7,26,2021,1,23,2012,10,25,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.24438,-123.04453,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,4.204692619390966,4.61512051684126,4.564348191467836,1.0986122886681098,1.0986122886681098,1.3862943611198906,2.6390573296152584,2.1972245773362196,2.833213344056216,5.3471075307174685,1.7544036826842861,0.6931471805599453,1,2,2023,2,21,2010,7,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
